date,mean,min,max,rainfall_mm,District
2019-01-09,24.4208315,21.779673000000003,25.233652,0.0,LATUR
2019-01-09,24.591455,21.909967,25.531641,0.0,BEED
2019-01-09,27.4667915,24.029474,30.3427065,0.0,GONDIA
2019-01-09,26.870905,24.2402595,28.7753085,0.0,YAVATMAL
2019-01-09,26.871332000000002,23.2838535,28.585763999999998,0.0,DHULE
2019-01-09,26.160425,24.262506,26.479822,0.0,THANE
2019-01-09,26.8715915,23.989297999999998,29.665414499999997,0.0,GARHCHIROLI
2019-01-09,25.501245,23.929895,25.214106,0.0,RAIGAD
2019-01-09,22.662683,20.982965,22.8854,0.0,SATARA
2019-01-10,27.611765,23.4736725,30.5025425,0.0,NANDED
2019-01-10,26.023035,23.473581000000003,28.1517585,0.0,NANDURBAR
2019-01-10,24.803522,20.416468,27.620478,0.0,SATARA
2019-01-10,27.182017000000002,23.548151500000003,30.194665999999998,0.0,NAGPUR
2019-01-10,25.021479,21.527216,27.255213,0.0,NASIK
2019-01-10,26.4361515,21.610543999999997,29.3418675,0.0,LATUR
2019-01-10,27.039881,23.7294865,30.050882,0.0,GONDIA
2019-01-10,24.849024,20.701089500000002,27.877679999999998,0.0,KOLHAPUR
2019-01-10,27.710199000000003,24.3534795,31.166742,0.0,CHANDRAPUR
2019-01-10,27.463693499999998,23.886301,30.461633499999998,0.0,WARDHA
2019-01-10,26.814249,23.428857999999998,29.274256,0.0,DHULE
2019-01-10,25.75918,21.308222,28.522608,0.0,AURANGABAD
2019-01-10,26.573664,22.928736,29.216455,0.0,BULDHANA
2019-01-10,27.227503,21.671839,30.004877,0.0,SOLAPUR
2019-01-10,27.548059000000002,24.190179999999998,30.659983,0.0,GARHCHIROLI
2019-01-10,27.392633,24.309351,29.159693,0.0,THANE
2019-01-10,27.713846,23.684839500000002,30.495203,0.0,YAVATMAL
2019-01-10,26.635492,23.83114,28.600336,0.0,RAIGAD
2019-01-10,26.4088535,21.1351715,29.0545295,0.0,OSMANABAD
2019-01-10,26.5351045,22.5614255,28.786112,0.0,SINDHUDURG
2019-01-10,26.816095,22.624735,29.6434115,0.0,WASHIM
2019-01-10,26.489496,21.265497,29.356836,0.0,BEED
2019-01-10,26.8268985,23.2364295,29.508951500000002,0.0,AMRAVATI
2019-01-10,27.130854,23.418146,30.04223,0.0,AKOLA
2019-01-10,27.256617,22.867426,29.976984,0.0,HINGOLI
2019-01-10,27.028208,24.0179085,28.741159500000002,0.0,PALGHAR
2019-01-10,27.610132,22.651026,30.463953,0.0,PARBHANI
2019-01-10,26.921442,23.42013,28.75094,0.0,RATNAGIRI
2019-01-10,27.340387,24.00915,30.480188,0.0,BHANDARA
2019-01-10,24.862817999999997,20.815332499999997,27.406534,0.0,PUNE
2019-01-10,25.7725465,21.000391,28.830027,0.0,AHMEDNAGAR
2019-01-10,25.375116499999997,20.84997,28.7512305,0.0,SANGLI
2019-01-10,27.167353,23.595789,29.894892,0.0,JALGAON
2019-01-10,26.468957500000002,21.419107500000003,28.982905,0.0,JALNA
2019-01-11,24.558466,20.1669865,27.155405000000002,0.0,OSMANABAD
2019-01-11,25.761423,21.5206085,28.699914999999997,0.0,NANDED
2019-01-11,25.488611,22.1018,26.619165,0.0,AKOLA
2019-01-11,25.181147,20.788904,28.490381,0.0,PARBHANI
2019-01-11,23.7713415,19.005121000000003,26.858942,0.0,PUNE
2019-01-11,25.053247,21.713861,27.504938,0.0,BULDHANA
2019-01-11,26.459833,22.973688000000003,28.9620155,0.0,GARHCHIROLI
2019-01-11,26.863016000000002,23.665186,28.887017999999998,0.0,CHANDRAPUR
2019-01-11,23.203104,18.548456,26.36442,0.0,KOLHAPUR
2019-01-11,23.435297,18.104532,26.718302,0.0,SANGLI
2019-01-11,24.779032,20.799387000000003,27.859568,0.0,JALNA
2019-01-11,25.77746,22.648981,28.124842,0.0,JALGAON
2019-01-11,26.375666,22.56933,29.560236,0.0,RATNAGIRI
2019-01-11,24.5183045,20.134836,27.3246405,0.0,LATUR
2019-01-11,25.525965,22.208216,27.032755,0.0,AMRAVATI
2019-01-11,25.355585,21.214624,28.330896,0.0,HINGOLI
2019-01-11,24.404749,20.090357,27.433863,0.0,BEED
2019-01-11,26.422831000000002,22.7863255,29.918833,0.0,GONDIA
2019-01-11,23.092707,17.839838,26.241846,0.0,SATARA
2019-01-11,26.3659915,23.2987155,29.189814,0.0,NAGPUR
2019-01-11,24.46438,21.065119,27.42071,0.0,AURANGABAD
2019-01-11,25.676492500000002,22.8428285,28.3422795,0.0,DHULE
2019-01-11,26.776728,22.891474,30.115015,0.0,RAIGAD
2019-01-11,25.497171,22.4096165,27.9255165,0.0,SINDHUDURG
2019-01-11,24.200327,20.059427,27.517099,0.0,AHMEDNAGAR
2019-01-11,27.510492,23.20901,31.273005,0.0,THANE
2019-01-11,26.484262,23.389017,28.173959500000002,0.0,WARDHA
2019-01-11,25.038263,20.311945,27.679682,0.0,SOLAPUR
2019-01-11,24.043299,20.931208,27.11181,0.0,NASIK
2019-01-11,26.177072000000003,22.548273000000002,28.0500435,0.0,YAVATMAL
2019-01-11,26.2956635,23.121958,29.1261995,0.0,NANDURBAR
2019-01-11,26.8063,23.343012,29.877466,0.0,BHANDARA
2019-01-11,27.540644,23.888361000000003,30.546121499999998,0.0,PALGHAR
2019-01-11,25.177408,21.6409095,27.282312500000003,0.0,WASHIM
2019-01-12,23.999109,20.77037,29.4355565,0.0,WARDHA
2019-01-12,27.572687,22.721521,32.216454,0.0,THANE
2019-01-12,24.4199925,20.32929966666667,29.065638,0.0,BHANDARA
2019-01-12,24.060694,18.257929,28.890314,0.0,SATARA
2019-01-12,24.1515295,20.427346999999997,28.540277,0.0,NANDURBAR
2019-01-12,26.967675999999997,23.513666,30.6482945,0.0,PALGHAR
2019-01-12,24.944864000000003,20.582422,29.603647000000002,0.0,GARHCHIROLI
2019-01-12,24.423456,19.358454,28.454676,0.0,HINGOLI
2019-01-12,23.619745,20.20192416666667,28.103296,0.0,BULDHANA
2019-01-12,23.284876,18.599787,27.460321,0.0,AURANGABAD
2019-01-12,27.21734,22.919855,31.67074,0.0,RAIGAD
2019-01-12,24.122575666666663,20.051358,28.8553865,0.0,GONDIA
2019-01-12,23.9737795,19.0131625,28.3536315,0.0,AHMEDNAGAR
2019-01-12,25.790705,20.793268,30.645838,0.0,SOLAPUR
2019-01-12,23.854685,20.981983749999998,28.286768000000002,0.0,DHULE
2019-01-12,25.329904,20.261651999999998,28.7358035,0.0,NANDED
2019-01-12,24.57667,20.4880925,28.631342,0.0,KOLHAPUR
2019-01-12,23.657724,19.841562416666665,28.296045,0.0,WASHIM
2019-01-12,28.326868,23.894587,31.187863999999998,0.0,RATNAGIRI
2019-01-12,23.7802675,18.61088,28.316782,0.0,JALNA
2019-01-12,22.704554,19.03567,27.294611,0.0,NASIK
2019-01-12,25.239069,19.654993,29.402094,0.0,PARBHANI
2019-01-12,23.660852,20.222213000000004,28.698053,0.0,AKOLA
2019-01-12,24.591028,19.355066,28.191065000000002,0.0,LATUR
2019-01-12,24.17075525,19.91122158333333,28.367258,0.0,AMRAVATI
2019-01-12,24.761606,19.4722385,29.100884999999998,0.0,OSMANABAD
2019-01-12,24.555323,18.953241,28.774958,0.0,BEED
2019-01-12,24.13537,21.064432333333333,28.811945,0.0,JALGAON
2019-01-12,24.068765499999998,18.633325499999998,28.913599,0.0,PUNE
2019-01-12,24.517480499999998,20.739999750000003,29.362574000000002,0.0,YAVATMAL
2019-01-12,24.229056749999998,19.975623499999998,29.032907,0.0,NAGPUR
2019-01-12,27.605767999999998,23.8269445,30.61970975,0.0,SINDHUDURG
2019-01-12,25.2729285,21.68441191666666,30.024118,0.0,CHANDRAPUR
2019-01-12,24.495233,19.442041500000002,28.716455500000002,0.0,SANGLI
2019-01-13,25.149856,20.103031666666666,28.521885666666666,0.0,BEED
2019-01-13,24.502812000000002,20.324375999999997,27.801213000000004,0.0,AURANGABAD
2019-01-13,24.4199925,20.32929966666667,29.807764000000002,0.0,BHANDARA
2019-01-13,27.491937333333336,23.413294000000004,30.883050666666666,0.0,THANE
2019-01-13,25.181828,20.36681533333333,28.28585766666667,0.0,LATUR
2019-01-13,24.229056749999998,19.975623499999998,29.47246233333333,0.0,NAGPUR
2019-01-13,23.923110666666673,20.498031333333333,27.220544666666672,0.0,NASIK
2019-01-13,25.242975166666664,20.258132166666666,28.436939833333337,0.0,OSMANABAD
2019-01-13,26.018823666666673,20.925684000000004,29.443465666666672,0.0,SOLAPUR
2019-01-13,24.20959933333333,19.912546000000003,27.62448066666667,0.0,KOLHAPUR
2019-01-13,26.234364,21.751977666666665,29.312753666666662,0.0,NANDED
2019-01-13,25.448475500000004,20.981983749999998,28.634434499999998,0.0,DHULE
2019-01-13,24.64888433333334,20.024326833333337,28.233585833333333,0.0,AHMEDNAGAR
2019-01-13,25.009418999999998,20.276458166666668,28.386418333333335,0.0,JALNA
2019-01-13,23.985641000000005,18.838078333333332,27.58421266666667,0.0,SATARA
2019-01-13,26.010115999999996,21.031641,29.45214266666667,0.0,PARBHANI
2019-01-13,24.17075525,19.91122158333333,28.30298816666667,0.0,AMRAVATI
2019-01-13,25.426772333333332,20.222213000000004,28.453149333333332,0.0,AKOLA
2019-01-13,25.69339433333333,21.064432333333333,28.943893000000003,0.0,JALGAON
2019-01-13,26.136132833333335,20.739999750000003,29.30260683333334,0.0,YAVATMAL
2019-01-13,24.435215499999998,19.4655145,28.061995999999994,0.0,SANGLI
2019-01-13,25.082218666666662,20.20192416666667,28.274896333333334,0.0,BULDHANA
2019-01-13,26.61538116666667,21.68441191666666,30.025959333333333,0.0,CHANDRAPUR
2019-01-13,26.546014500000002,22.932662166666663,30.61970975,0.0,SINDHUDURG
2019-01-13,25.21707566666667,19.841562416666665,28.407256333333336,0.0,WASHIM
2019-01-13,25.98235483333333,20.77037,29.35704983333333,0.0,WARDHA
2019-01-13,24.23430833333333,19.484592999999993,27.726358333333337,0.0,PUNE
2019-01-13,26.87652,23.214156333333335,30.128697,0.0,RAIGAD
2019-01-13,27.178842666666664,23.80664516666667,29.978525166666667,0.0,PALGHAR
2019-01-13,25.490076,22.340962,28.60607833333333,0.0,NANDURBAR
2019-01-13,25.678552666666672,21.146834666666663,28.920852000000007,0.0,HINGOLI
2019-01-13,24.122575666666663,20.051358,29.60836716666667,0.0,GONDIA
2019-01-13,27.207992,23.29468233333333,31.187863999999998,0.0,RATNAGIRI
2019-01-13,26.31758533333333,22.582096666666672,29.741881833333334,0.0,GARHCHIROLI
2019-01-14,25.34727625,21.049997249999997,28.706308750000005,0.0,YAVATMAL
2019-01-14,24.27964975,19.705133499999995,28.088175000000007,0.0,JALNA
2019-01-14,23.373926500000007,19.983439,27.203210500000004,0.0,NASIK
2019-01-14,24.554666249999997,19.744951,27.757852749999998,0.0,LATUR
2019-01-14,24.480036000000005,19.521799,28.1044105,0.0,BEED
2019-01-14,24.949808500000003,19.82768475000001,29.471552,0.0,BHANDARA
2019-01-14,25.414484000000005,20.552606500000003,29.162760000000006,0.0,SOLAPUR
2019-01-14,23.889886999999998,19.518274250000005,27.497881000000007,0.0,KOLHAPUR
2019-01-14,24.889520500000003,20.286538999999998,28.392786000000005,0.0,HINGOLI
2019-01-14,27.25415999999999,23.701013500000002,30.597208000000002,0.0,PALGHAR
2019-01-14,26.997034,22.9056645,30.892877499999997,0.0,RAIGAD
2019-01-14,27.351267,23.231958499999998,30.882118999999996,0.0,RATNAGIRI
2019-01-14,23.965265000000002,18.773286750000004,27.717378749999995,0.0,SANGLI
2019-01-14,24.956414999999996,21.3422185,28.468393500000005,0.0,JALGAON
2019-01-14,24.5747315,20.5275665,27.658609,0.0,AKOLA
2019-01-14,25.210107999999998,20.2219485,28.946237500000002,0.0,PARBHANI
2019-01-14,24.660035999999995,19.819612499999998,28.128145000000004,0.0,OSMANABAD
2019-01-14,24.620508249999993,19.53264437500001,29.387109750000008,0.0,GONDIA
2019-01-14,23.57670050000001,18.0488835,27.566080000000003,0.0,SATARA
2019-01-14,24.66128725,19.513467749999997,29.111360499999996,0.0,NAGPUR
2019-01-14,24.336495999999997,20.42804900000001,27.804117,0.0,BULDHANA
2019-01-14,24.765588750000006,21.37394125,28.31452375,0.0,DHULE
2019-01-14,24.417566000000008,20.168420999999995,27.789178750000005,0.0,WASHIM
2019-01-14,25.702348499999996,21.77805500000001,29.28283125,0.0,GARHCHIROLI
2019-01-14,25.241685499999996,20.349798375,28.804758,0.0,WARDHA
2019-01-14,24.346940999999998,20.356943499999993,27.700006500000008,0.0,AMRAVATI
2019-01-14,23.874628,19.832452999999994,27.440515500000004,0.0,AURANGABAD
2019-01-14,26.067972250000004,22.09356874999999,29.455568,0.0,CHANDRAPUR
2019-01-14,23.920053499999995,18.819223249999993,27.886270500000002,0.0,PUNE
2019-01-14,25.545663499999996,20.891130250000003,28.717859249999993,0.0,NANDED
2019-01-14,24.087053250000007,19.536294750000003,27.935365249999997,0.0,AHMEDNAGAR
2019-01-14,25.223596499999992,21.774652500000002,28.833238249999997,0.0,NANDURBAR
2019-01-14,27.541589500000004,22.9652655,31.7447295,0.0,THANE
2019-01-14,26.551469500000003,23.118280499999997,29.838586999999997,0.0,SINDHUDURG
2019-01-15,23.660852000000002,18.953333,28.698053,0.0,AKOLA
2019-01-15,23.093317000000003,19.82768475000001,29.065638,0.0,BHANDARA
2019-01-15,28.326868000000005,23.894586999999998,32.204001999999996,0.0,RATNAGIRI
2019-01-15,23.61974499999999,19.142237000000012,28.103296000000004,0.0,BULDHANA
2019-01-15,25.79070500000001,20.79326800000001,30.645838000000015,0.0,SOLAPUR
2019-01-15,23.7802675,18.61087999999999,28.31678200000001,0.0,JALNA
2019-01-15,23.854685000000014,19.905054000000003,28.286767999999995,0.0,DHULE
2019-01-15,23.284876000000004,18.599786999999985,27.46032100000001,0.0,AURANGABAD
2019-01-15,22.818185499999988,19.53264437500001,28.855386500000016,0.0,GONDIA
2019-01-15,24.42345600000001,19.35845399999999,28.45467600000001,0.0,HINGOLI
2019-01-15,27.217340000000004,22.919855000000005,31.67074,0.0,RAIGAD
2019-01-15,23.99910899999999,20.349798375,29.435556499999993,0.0,WARDHA
2019-01-15,25.329903999999996,20.261652000000005,28.73580349999999,0.0,NANDED
2019-01-15,27.605768,23.826944499999996,31.751657499999997,0.0,SINDHUDURG
2019-01-15,24.576669999999996,20.488092500000008,28.63134200000001,0.0,KOLHAPUR
2019-01-15,24.495233000000002,19.442041500000006,28.716455499999988,0.0,SANGLI
2019-01-15,23.973779500000013,19.013162500000007,28.353631499999988,0.0,AHMEDNAGAR
2019-01-15,24.060694000000016,19.300859099622436,28.890314000000007,0.0,SATARA
2019-01-15,24.068765499999994,18.633325499999984,28.91359900000001,0.0,PUNE
2019-01-15,24.5174805,19.551721499999996,29.362574000000013,0.0,YAVATMAL
